Country,date,Alt_Mean_co2,lat,long,Alt_Mean_no2,Alt_Mean_ch4,Alt_Mean_o3
Montenegro,2013-12-10,0.0005279181200000001,10.43,-15.449999999999996,1.5969899e-09,6.4651616e-07,3.4173108e-06
Montserrat,2013-12-10,0.00105684657,-61.440000000000005,37.44999999999999,3.7625094999999995e-09,1.3290423599999998e-06,6.7563138e-06
Morocco,2013-12-10,0.00053582066,94.38,-288.17,8.645460699999999e-10,5.317146300000001e-07,3.0746301e-06
Morocco,2013-12-11,0.00242815376,-181.45,-338.34000000000003,8.4937431e-09,3.15998257e-06,1.49925204e-05
Morocco,2013-12-12,0.00212019328,164.02,123.58999999999997,6.4433949400000005e-09,2.84077172e-06,1.33820022e-05
Morocco,2013-12-30,0.00192790307,-68.17,308.17,3.91740747e-09,2.45838814e-06,1.17027006e-05
Morocco,2013-12-31,0.00216116142,191.35000000000002,291.7,3.60075474e-09,3.0045408100000002e-06,1.2509682599999999e-05
Morocco,2014-01-01,0.0033418059500000003,153.70999999999998,542.76,6.15827427e-09,4.11970415e-06,1.9408885000000002e-05
Morocco,2014-01-02,0.00554817497,-17.109999999999992,260.75,1.0281534890000001e-08,6.4038035700000005e-06,3.06663646e-05
Morocco,2014-01-03,0.00467880925,-10.629999999999995,131.10000000000002,8.70412735e-09,5.1706348e-06,2.6617297e-05
Morocco,2014-01-04,0.0037452529599999998,14.509999999999955,160.8,7.34519966e-09,4.16412413e-06,2.1928325599999996e-05
Morocco,2014-01-05,0.00105467785,-105.69,-27.129999999999995,2.6702586200000003e-09,1.2043307e-06,6.2927447e-06
Mozambique,2014-01-05,0.00293621733,163.09000000000003,539.47,5.076796680000001e-09,3.44341096e-06,1.70520888e-05
Mozambique,2014-01-06,0.0024230098700000003,51.010000000000005,551.87,5.070814320000001e-09,2.8119798599999997e-06,1.39074284e-05
Mozambique,2014-01-07,0.0043171851,95.92000000000004,-378.94000000000005,8.504106719999999e-09,4.74820997e-06,2.33007381e-05
Mozambique,2014-01-08,0.0034961688299999997,272.99,-199.28,6.72789768e-09,3.8419011e-06,1.9616927400000002e-05
Mozambique,2014-01-09,0.00501367264,198.10999999999996,-569.3599999999999,1.038108831e-08,5.328837790000001e-06,2.6682645500000002e-05
Mozambique,2014-01-10,0.00457240019,9.569999999999993,-152.79,1.104238264e-08,4.893666710000001e-06,2.4504157900000002e-05
Mozambique,2014-01-11,0.00517131352,251.49,-541.4499999999999,1.111324352e-08,5.506159780000001e-06,2.8226677500000004e-05
Mozambique,2014-01-12,0.00029899643,60.64,-157.63,2.2702211e-10,3.229386e-07,1.6764203e-06
Myanmar,2014-01-12,0.00383065988,77.20999999999995,153.24999999999991,9.571666629999999e-09,4.3331422600000005e-06,2.1388633e-05
Myanmar,2014-01-13,0.00528572464,123.98000000000002,-431.52000000000004,1.2486877126e-08,5.64902443e-06,2.81785169e-05
Myanmar,2014-01-14,0.004727692680000001,393.88999999999993,-135.3200000000001,9.589053483999999e-09,4.852882630000002e-06,2.62064077e-05
Myanmar,2014-01-15,0.00412876295,13.5,-476.39,1.033047225e-08,4.253408590000001e-06,2.1637099999999997e-05
Namibia,2014-01-16,0.0032918704800000004,92.61999999999998,-468.87,7.366931979999999e-09,3.40600658e-06,1.68212386e-05
Myanmar,2014-01-16,0.00027267574,62.24,-8.82,3.969324e-10,3.236032700000001e-07,1.6912569e-06
Namibia,2014-01-17,0.00435314478,217.08,-152.5800000000001,9.055009964e-09,4.3474348e-06,2.25919495e-05
Namibia,2014-01-18,0.00515535502,152.22,193.30000000000013,1.1544480964999997e-08,5.15376189e-06,2.71258517e-05
Namibia,2014-01-19,0.00322201582,-21.120000000000005,-127.19999999999999,8.234149486e-09,3.47317961e-06,1.6926364200000003e-05
